Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag2,t+1 - t,t - t-1,t+1 - t-1,Price Return lag3,Price Return lag4,Action ID,Target Ticker,Payment Type,Target Industry Sector,Return Used
2016:Q1,5/31/2016,,-0.05,,,5/31/2016,,,9.3,-5.147058824,-2.903225806,-2.31092437,-5.147058824,-3.68697479,-3.991596639,126328967,CU1 GR,Stock,Energy,-5.147058824
2015:Q2,8/12/2015,Aft-mkt,0.0286,0,,8/12/2015,,,11.96,0.334728033,0.25083612,0.083682008,0.334728033,0.083682008,0.669456067,108426958,RLC CN,Cash,"Consumer, Non-cyclical",0.25083612
2011:Q1,8/3/2010,,1.3833,0.68,,8/3/2010,,,363,-2.528089888,-4.407713499,1.966292135,-2.528089888,-2.247191011,0,44880288,3404 JP,Stock,"Consumer, Cyclical",-2.528089888
2010:A,5/12/2010,12:00,-4.707,-8.77,-8.7,5/12/2010,-0.07,-0.007981756,378,3.978779841,3.703703704,0.265251989,3.978779841,2.122015915,1.061007958,44880288,3404 JP,Stock,"Consumer, Cyclical",0.265251989
2014:Q2,7/17/2014,16:30,0.3748,0.49,0.357,7/17/2014,0.133,0.271428571,21.51,-2.101416172,-0.371920037,-1.73595249,-2.101416172,-3.015075377,-3.106441297,79514374,TAYC US,Cash and Stock,Financial,-0.371920037
2014:Q1,4/29/2014,19:00,0.32,0.32,0.333,4/29/2014,-0.013,-0.040625,21.67,-3.006833713,-1.753576373,-1.275626424,-3.006833713,-2.323462415,-2.141230068,79514374,TAYC US,Cash and Stock,Financial,-1.753576373
2013:Q4,1/22/2014,16:00,0.33,0.33,0.338,1/22/2014,-0.008,-0.024242424,24.03,-1.503131524,-1.831044528,0.334029228,-1.503131524,-3.799582463,-5.219206681,79514374,TAYC US,Cash and Stock,Financial,-1.831044528
2013:Q3,10/17/2013,18:00,0.34,0.34,0.42,10/17/2013,-0.08,-0.235294118,23.15,0.566695728,-0.345572354,0.915431561,0.566695728,-0.217959895,0.174367916,79514374,TAYC US,Cash and Stock,Financial,-0.345572354
2011:Q1,4/25/2011,8:30,1.72,,,4/25/2011,,,65.97,0.045495905,0,0.045495905,0.045495905,0.015165302,0,51686662,PPD US,Cash,"Consumer, Non-cyclical",0.045495905
2010:Q4,2/14/2011,8:30,1.6506,,,2/14/2011,,,66.3,-0.97788476,-0.7239819,-0.255754476,-0.97788476,-0.33097638,-0.526553332,51686662,PPD US,Cash,"Consumer, Non-cyclical",-0.255754476
2011:Q3,10/4/2011,0:31,0.44,0.44,,10/4/2011,,,,,,,,,,55933390,1449779D US,Cash,Industrial,
2011:Q2,7/8/2011,4:00,0.1104,0.11,,7/8/2011,,,85.24,-0.222482436,-0.035194744,-0.18735363,-0.222482436,-0.105386417,-0.18735363,55933390,1449779D US,Cash,Industrial,-0.18735363
2017:Q3,5/4/2017,7:00,0.14,0.1407,0.12,5/4/2017,0.0207,0.147121535,17.5,0,0,0,0,0.285714286,-0.285714286,143020326,TRR US,Cash,Industrial,0
2017:Q2,8/29/2016,17:05,0.2045,0.1696,0.137,8/29/2016,0.0326,0.192216981,10.86,-0.184162063,-0.184162063,0,-0.184162063,-2.302025783,-1.565377532,122966396,1437361D US,Cash and Stock,"Consumer, Cyclical",-0.184162063
2017:Q1,5/31/2016,16:05,0.1333,0.1257,0.081,5/31/2016,0.0447,0.355608592,9.95,-1.996007984,-1.306532663,-0.698602794,-1.996007984,-0.698602794,-1.397205589,122966396,1437361D US,Cash and Stock,"Consumer, Cyclical",-1.306532663
2012:A,2/6/2013,7:00,0.1156,0.114,0.1,2/6/2013,0.014,0.122807018,1.3,0.465116279,-0.307692308,0.775193798,0.465116279,6.201550388,3.720930233,65546984,AERL ID,Cash,"Consumer, Cyclical",0.775193798
2012:S1,7/31/2012,7:02,-0.0086,0.011,,7/31/2012,,,1.085,0,-0.460829493,0.462962963,0,0.185185185,0.925925926,65546984,AERL ID,Cash,"Consumer, Cyclical",0.462962963
2011:Q1,5/31/2011,17:20,,0.074,,5/31/2011,,,2.57,1.593625498,-0.778210117,2.390438247,1.593625498,1.593625498,1.195219124,49925401,SGW MK,Cash and Stock,Diversified,-0.778210117
2010:A,2/28/2011,18:07,-0.0192,0.281,0.233,2/28/2011,0.048,0.170818505,2.15,1.395348837,1.395348837,0,1.395348837,-0.465116279,0,49925401,SGW MK,Cash and Stock,Diversified,1.395348837
2017:Q2,8/3/2017,2:10,-0.042,0.0689,-0.007,8/3/2017,0.0759,1.101596517,2.41,2.409638554,5.809128631,-3.212851406,2.409638554,2.008032129,2.81124498,149475876,TOO US,Cash,Industrial,-3.212851406
2015:Q2,8/6/2015,,-0.0704,-0.0543,,8/6/2015,,,7.04,-1.267605634,-0.426136364,-0.845070423,-1.267605634,-0.281690141,-0.422535211,106713317,TSRE US,Cash and Stock,Financial,-1.267605634
2011:Q2,5/23/2011,17:16,-0.06,-0.06,,5/23/2011,,,14,-0.709219858,0,-0.709219858,-0.709219858,-0.141843972,0.070921986,50264820,VRGY US,Cash,Technology,0
2011:Q1,2/24/2011,16:05,0.05,0.05,,2/24/2011,,,13.24,-2.91697831,-1.963746224,-0.972326103,-2.91697831,-2.991772625,-3.365744203,50264820,VRGY US,Cash,Technology,-1.963746224
2014:Q4,4/6/2015,,,,,4/6/2015,,,0.095,52.30769231,4.210526316,46.15384615,52.30769231,69.23076923,30.92307692,103962979,SRCTQ US,Cash,"Consumer, Non-cyclical",52.30769231
2015:Q2,7/29/2015,17:03,-0.0332,-0.14,0.018,7/29/2015,-0.158,-1.128571429,2.07,7.407407407,-1.93236715,9.523809524,7.407407407,1.058201058,-8.994708995,107211645,EROC US,Stock,Energy,-1.93236715
2009:Q4,3/31/2010,21:59,-0.03,-0.01,0.14,3/31/2010,-0.15,-15,0.415,-1.234567901,-3.614457831,2.469135802,-1.234567901,-4.938271605,-1.234567901,43685192,0174196D CN,Cash,Basic Materials,-3.614457831
2010:Q3,11/11/2010,19:49,1.08,,,11/11/2010,,,,,,,,,,48693122,POLGA US,Cash,Industrial,
2014:A,2/13/2015,7:00,0.4676,0.125,,2/13/2015,,,11.5,0.865800866,1.304347826,-0.432900433,0.865800866,0.432900433,0.432900433,98126356,ELT NO,Cash,Communications,-0.432900433
2013:Q2,8/8/2013,,-0.0827,,0.76,8/8/2013,,,9.9,-0.101010101,-0.101010101,0,-0.101010101,0.101010101,0.101010101,71733684,IN US,Cash,Industrial,-0.101010101
2013:Q1,5/3/2013,,-0.1177,,,5/3/2013,,,9.77,-0.102249489,0,-0.102249489,-0.102249489,0.204498978,0.613496933,71733684,IN US,Cash,Industrial,-0.102249489
2012:Q4,3/11/2013,,0.0896,-0.08,0.13,3/11/2013,-0.21,-2.625,9.89,-0.404448938,-0.404448938,0,-0.404448938,-0.606673407,-0.303336704,71733684,IN US,Cash,Industrial,-0.404448938
2017:A,2/21/2018,,,,,2/21/2018,,,,,,,,,,155476940,MELK SS,Cash,Financial,
2017:Q1,4/28/2017,10:30,-0.0399,-0.0362,-0.005,4/28/2017,-0.0312,-0.861878453,12.17,-0.328137818,-0.164338537,-0.164068909,-0.328137818,-0.328137818,-0.328137818,144453851,CAM CN,Cash,Basic Materials,-0.164068909
2015:S1,8/28/2015,7:00,-0.01,-0.01,,8/28/2015,,,2.81,3.636363636,1.423487544,2.181818182,3.636363636,-5.454545455,-7.272727273,92955355,KMR LN,Stock,Basic Materials,2.181818182
2014:A,4/30/2015,7:03,-0.0159,-0.019,-4.613,4/30/2015,4.594,241.7894737,3.75,22.25806452,1.066666667,20.96774194,22.25806452,19.35483871,19.35483871,92955355,KMR LN,Stock,Basic Materials,20.96774194
2012:Q3,10/29/2012,16:13,-0.1519,0.22,0.113,10/29/2012,0.107,0.486363636,,,,,,,,68214415,FSR US,Cash and Stock,Financial,
2011:S1,2/7/2011,9:30,-0.0086,,0.001,2/7/2011,,,0.59,-4.838709677,0,-4.838709677,-4.838709677,-4.838709677,-6.451612903,50747003,PGW NZ,Cash,"Consumer, Non-cyclical",-4.838709677
2014:Q1,4/25/2014,,0.132,0.132,,4/25/2014,,,,,,,,,,87738308,SL SP,Cash,Financial,
2011:A,9/14/2011,16:22,-0.0044,-0.004,-0.004,9/14/2011,0,0,0.735,-1.307189542,2.721088435,-3.921568627,-1.307189542,2.614379085,-0.653594771,56234981,ESG AU,Stock,Energy,2.721088435
2014:Q1,4/30/2014,17:00,0.1457,0.1,0.05,4/30/2014,0.05,0.5,20,0.150526844,-0.2,0.351229303,0.150526844,0.050175615,-0.050175615,88704720,SGK US,Cash and Stock,Technology,-0.2
2014:Q3,10/27/2014,10:46,0.24,0.24,0.322,10/27/2014,-0.082,-0.341666667,14.92,-0.200803213,-0.067024129,-0.133868809,-0.200803213,-0.133868809,-0.602409639,94118437,CSS CN,Cash,Industrial,-0.133868809
2014:Q2,7/29/2014,12:02,0.28,0.29,0.256,7/29/2014,0.034,0.117241379,15.2,-0.327868852,0,-0.327868852,-0.327868852,-0.983606557,-1.245901639,94118437,CSS CN,Cash,Industrial,-0.327868852
2017:Q3,11/9/2017,22:53,0.3618,0.361,0.108,11/9/2017,0.253,0.700831025,7.73,-1.167315175,-1.423027167,0.259403372,-1.167315175,-0.907911803,-1.167315175,154586621,AXY CN,Cash or Stock,Energy,-1.423027167
2015:Q4,3/11/2016,19:38,-0.2418,-0.2418,-0.327,3/11/2016,0.0852,0.35235732,9.21,-0.217155266,-0.217155266,0,-0.217155266,-0.325732899,-0.108577633,110958490,NTLS US,Cash,Communications,-0.217155266
2015:Q3,10/28/2015,16:47,-0.1935,-0.1935,-0.16,10/28/2015,-0.0335,-0.173126615,9.14,0.881057269,0.218818381,0.660792952,0.881057269,1.211453744,1.211453744,110958490,NTLS US,Cash,Communications,0.218818381
2015:Q3,11/5/2015,15:00,0.1919,0.36,0.385,11/5/2015,-0.025,-0.069444444,9391,-1.344769166,-0.7879885,-0.56120288,-1.344769166,-2.117746717,-2.255400254,113229252,EZCH IT,Cash,Communications,-0.56120288
2014:S1,8/1/2014,7:30,-0.1395,-0.102,,8/1/2014,,,4.89,-0.60851927,0.204498978,-0.811359026,-0.60851927,-0.811359026,-0.811359026,91677611,BULL FP,Cash,Technology,-0.811359026
2014:Q3,11/13/2014,16:05,0.33,0.4,0.48,11/13/2014,-0.08,-0.2,22.17,1.169064748,1.48849797,-0.314748201,1.169064748,0.71942446,0.404676259,88423960,MONT US,Cash,Technology,1.48849797
2014:Q2,8/7/2014,6:30,0.24,0.3,0.368,8/7/2014,-0.068,-0.226666667,21.47,-0.46339203,0.046576619,-0.509731233,-0.46339203,-0.834105653,-0.834105653,88423960,MONT US,Cash,Technology,-0.509731233
2014:Q1,5/6/2014,6:30,0.27,0.32,0.315,5/6/2014,0.005,0.015625,20.3,0.743310208,0.147783251,0.594648167,0.743310208,0.247770069,-0.64420218,88423960,MONT US,Cash,Technology,0.594648167
2013:A,5/9/2014,7:00,-0.0568,2.33,4.13,5/9/2014,-1.8,-0.772532189,115,0,0,0,0,0,0,82130739,ACIN SW,Cash,"Consumer, Non-cyclical",0
2010:Q1,5/12/2010,17:05,-0.01,-10,,5/12/2010,,,11.15,-1.168014376,-1.34529148,0.179694519,-1.168014376,0.179694519,-2.425876011,44317488,0169996D CN,Stock,Basic Materials,-1.34529148
2016:Q3,3/3/2016,,-0.0005,0,,3/3/2016,,,0.82,0.609756098,0.609756098,0,0.609756098,0,0.609756098,87517046,BIG SP,Cash or Stock,"Consumer, Non-cyclical",0.609756098
2016:Q2,3/3/2016,,0.004,0.002,,3/3/2016,,,0.82,0.609756098,0.609756098,0,0.609756098,0,0.609756098,87517046,BIG SP,Cash or Stock,"Consumer, Non-cyclical",0.609756098
2012:Q2,11/10/2011,,-0.03,-0.03,,11/10/2011,,,4.46,-1.758241758,0.224215247,-1.978021978,-1.758241758,7.032967033,7.252747253,58565813,1313814D CN,Cash,Basic Materials,-1.758241758
2017:S1,8/30/2017,,-0.0021,,,8/30/2017,,,,,,,,,,148412049,582 HK,Cash,Industrial,
2014:Q1,2/10/2014,,-0.07,-0.07,0.17,2/10/2014,-0.24,-3.428571429,16.73,-0.059701493,0.059772863,-0.119402985,-0.059701493,0,0,81900649,ZOLT US,Cash,Basic Materials,-0.059701493
2013:Q4,12/16/2013,18:20,0,0,0.14,12/16/2013,-0.14,#NAME?,16.73,0.239520958,0.059772863,0.179640719,0.239520958,0.239520958,0.05988024,81900649,ZOLT US,Cash,Basic Materials,0.059772863
2014:Q3,10/29/2014,16:05,0.0863,0,-0.038,10/29/2014,0.038,inf,25.54,-1.16776956,-0.587314017,-0.58388478,-1.16776956,-0.467107824,-2.452316076,97859898,DRIV US,Cash,Technology,-0.587314017
2012:Q4,3/14/2013,7:00,0.057,0.07,0.063,3/14/2013,0.007,0.1,4.4,2.040816327,2.272727273,-0.22675737,2.040816327,0.907029478,2.040816327,72976917,1311483D CN,Cash or Stock,Basic Materials,-0.22675737
2013:Q3,2/4/2013,17:27,2.0279,1.98,,2/4/2013,,,48.49,3.363412633,3.938956486,-0.553732568,3.363412633,3.486464315,3.671041838,58531350,TARO US,Cash,"Consumer, Non-cyclical",3.938956486
2013:Q2,11/1/2012,17:15,1.5774,,,11/1/2012,,,46.3998,1.167567568,0.840951901,0.323891892,1.167567568,0.108108108,1.535135135,58531350,TARO US,Cash,"Consumer, Non-cyclical",0.840951901
2013:Q1,8/6/2012,18:08,1.4105,,,8/6/2012,,,41.41,0,-0.99009901,1,0,-0.829268293,-0.12195122,58531350,TARO US,Cash,"Consumer, Non-cyclical",-0.99009901
2012:Q3,11/1/2012,17:15,,,,11/1/2012,,,46.3998,1.167567568,0.840951901,0.323891892,1.167567568,0.108108108,1.535135135,58531350,TARO US,Cash,"Consumer, Non-cyclical",0.840951901
2012:Q2,8/6/2012,18:08,,,,8/6/2012,,,41.41,0,-0.99009901,1,0,-0.829268293,-0.12195122,58531350,TARO US,Cash,"Consumer, Non-cyclical",-0.99009901
2012:Q1,5/24/2012,18:10,,,,5/24/2012,,,40.72,-4.504722693,-3.167976424,-1.380479535,-4.504722693,-8.186001453,-9.784451441,58531350,TARO US,Cash,"Consumer, Non-cyclical",-3.167976424
2011:Q4,2/10/2012,6:00,1.433,,,2/10/2012,,,34.75,11.11111111,0.71942446,10.31746032,11.11111111,13.49206349,12.6984127,58531350,TARO US,Cash,"Consumer, Non-cyclical",10.31746032
2011:Q3,11/10/2011,17:29,1.3113,,,11/10/2011,,,26.85,14.11067194,7.523277467,6.126482213,14.11067194,14.62450593,14.42687747,58531350,TARO US,Cash,"Consumer, Non-cyclical",7.523277467
2010:A,3/16/2011,18:00,2.4637,2.331,2.471,3/16/2011,-0.14,-0.06006006,58.31,-5.028882093,-4.133081804,-0.934420659,-5.028882093,-3.261977574,-2.191641182,51191418,GENP FP,Cash,"Consumer, Non-cyclical",-4.133081804
2015:A,3/14/2016,,-0.0423,-0.062,-0.012,3/14/2016,-0.05,-0.806451613,1.63,0,0,0,0,0,0,116260150,2233 HK,Cash,Industrial,0
2013:Q2,8/7/2013,8:00,0.34,0.34,0.399,8/7/2013,-0.059,-0.173529412,23.36,-0.0427716,0.042808219,-0.085543199,-0.0427716,0,0.0427716,79790714,MFB US,Cash,"Consumer, Cyclical",-0.085543199
2012:Q1,5/2/2012,8:30,-0.28,-0.13,0.083,5/2/2012,-0.213,-1.638461538,22.6,0.354452813,0.221238938,0.132919805,0.354452813,0.398759415,0.398759415,61426885,SURW US,Cash or Stock,Communications,0.132919805
2011:Q4,2/29/2012,8:30,0.1141,0.11,0.078,2/29/2012,0.032,0.290909091,22.41,0.534521158,0.713966979,-0.178173719,0.534521158,0.178173719,0.08908686,61426885,SURW US,Cash or Stock,Communications,-0.178173719
2014:Q4,3/19/2015,8:00,0.08,0.31,0.443,3/19/2015,-0.133,-0.429032258,24.01,-0.538748446,-0.041649313,-0.497306258,-0.538748446,-0.704517199,-0.538748446,99273613,GLN CN,Cash or Stock,Communications,-0.497306258
2017:Q1,8/22/2016,16:16,0.196,0.196,0.2,8/22/2016,-0.004,-0.020408163,5.26,-0.19193858,-1.140684411,0.959692898,-0.19193858,0.959692898,0.767754319,115211090,CO US,Cash and Stock,"Consumer, Non-cyclical",-1.140684411
2016:Q4,6/14/2016,16:16,0.1962,0.1044,0.2,6/14/2016,-0.0956,-0.915708812,5.93,-0.173010381,-2.698145025,2.595155709,-0.173010381,2.422145329,3.979238754,115211090,CO US,Cash and Stock,"Consumer, Non-cyclical",-2.698145025
2016:Q3,2/29/2016,16:16,0.6392,0.6392,0.26,2/29/2016,0.3792,0.593241552,5.92,-1.192504259,-2.027027027,0.851788756,-1.192504259,-0.511073254,-1.36286201,115211090,CO US,Cash and Stock,"Consumer, Non-cyclical",-2.027027027
2017:Q3,11/6/2017,21:30,0.0701,,,11/6/2017,,,15.25,-3.763789747,-2.754098361,-1.038286827,-3.763789747,-3.763789747,-3.828682674,137273310,RDI US,Cash,"Consumer, Cyclical",-2.754098361
2017:Q2,8/8/2017,19:18,0.3031,0.3065,0.16,8/8/2017,0.1465,0.477977162,15.63,1.291989664,0.319897633,0.968992248,1.291989664,1.098191214,0.710594315,137273310,RDI US,Cash,"Consumer, Cyclical",0.319897633
2017:Q1,5/9/2017,8:00,0.1479,0.1648,0.11,5/9/2017,0.0548,0.332524272,15.83,1.298701299,-1.452937461,2.792207792,1.298701299,-0.519480519,-1.298701299,137273310,RDI US,Cash,"Consumer, Cyclical",2.792207792
2016:Q4,3/13/2017,8:00,0.0468,0.0518,0.08,3/13/2017,-0.0282,-0.544401544,15.43,-1.610824742,-1.036941024,-0.579896907,-1.610824742,-1.868556701,-0.128865979,137273310,RDI US,Cash,"Consumer, Cyclical",-0.579896907
2013:Q3,11/5/2013,16:00,0.11,,,11/5/2013,,,11.62,0.952380952,0.344234079,0.606060606,0.952380952,-0.25974026,0.432900433,61004946,ASIA US,Cash,Communications,0.344234079
2013:Q2,8/7/2013,17:00,-1.32,0.24,0.22,8/7/2013,0.02,0.083333333,11.52,-0.086355786,0.434027778,-0.518134715,-0.086355786,-0.345423143,-0.086355786,61004946,ASIA US,Cash,Communications,0.434027778
2014:A,9/26/2014,,-0.0233,-0.011,-0.013,9/26/2014,0.002,0.181818182,,,,,,,,92032403,PIR AU,Stock,Basic Materials,
2014:Q3,7/15/2014,,,-0.004,,7/15/2014,,,1.87,-4.712041885,-2.673796791,-2.094240838,-4.712041885,-3.403141361,-1.047120419,92032403,PIR AU,Stock,Basic Materials,-4.712041885
2012:Q2,11/10/2011,,-0.03,-0.03,,11/10/2011,,,4.46,-1.758241758,0.224215247,-1.978021978,-1.758241758,7.032967033,7.252747253,57244231,1313814D CN,Cash,Basic Materials,-1.758241758
2012:Q1,9/1/2011,,-0.02,-0.02,,9/1/2011,,,4.11,-0.483091787,0.243309002,-0.724637681,-0.483091787,0.483091787,1.207729469,57244231,1313814D CN,Cash,Basic Materials,-0.483091787
2010:Q1,5/12/2010,16:58,-0.0654,-0.06,-0.03,5/12/2010,-0.03,-0.5,1.64,1.242236025,-0.609756098,1.863354037,1.242236025,0.621118012,0,45025253,1482874D CN,Cash or Stock,Energy,-0.609756098
2017:Q2,8/30/2017,9:21,0.3298,,,8/30/2017,,,7.69,-6.567534077,-1.950585176,-4.708798017,-6.567534077,-9.16976456,-5.328376704,108087005,RENN US,Cash,Communications,-4.708798017
2017:Q1,6/21/2017,6:00,-0.2375,,,6/21/2017,,,6.33,2.53968254,2.05371248,0.476190476,2.53968254,1.587301587,1.587301587,108087005,RENN US,Cash,Communications,0.476190476
2016:Q4,4/28/2017,16:16,-0.1452,-0.27,,4/28/2017,,,7.38,-0.810810811,-0.54200542,-0.27027027,-0.810810811,-3.783783784,-5.810810811,108087005,RENN US,Cash,Communications,-0.54200542
2016:Q3,12/15/2016,21:00,-0.0667,,,12/15/2016,,,1.7,-5.681818182,-2.352941176,-3.409090909,-5.681818182,-5.113636364,-6.818181818,108087005,RENN US,Cash,Communications,-2.352941176
2016:Q2,8/16/2016,7:50,-0.0846,,,8/16/2016,,,1.86,-6.632653061,-1.612903226,-5.102040816,-6.632653061,-6.12244898,-5.102040816,108087005,RENN US,Cash,Communications,-5.102040816
2016:Q1,6/8/2016,6:00,-0.0934,,,6/8/2016,,,2.17,-3.636363636,-2.304147465,-1.363636364,-3.636363636,-5.909090909,-8.181818182,108087005,RENN US,Cash,Communications,-1.363636364
2015:Q4,5/16/2016,,-0.1507,-0.16,,5/16/2016,,,2.17,-9.2,4.608294931,-13.2,-9.2,-10.8,-27.2,108087005,RENN US,Cash,Communications,-9.2
2015:Q3,11/27/2015,5:00,-0.1317,,,11/27/2015,,,3.42,-2.571428571,-0.292397661,-2.285714286,-2.571428571,0.285714286,0.571428571,108087005,RENN US,Cash,Communications,-2.285714286
2015:Q2,8/20/2015,7:00,-0.1466,,,8/20/2015,,,3.6,-6.25,-4.166666667,-2.173913043,-6.25,-15.2173913,-10.86956522,108087005,RENN US,Cash,Communications,-2.173913043
2013:Q2,8/6/2013,16:00,-0.41,-0.41,-0.325,8/6/2013,-0.085,-0.207317073,13.72,0.436046512,0.728862974,-0.290697674,0.436046512,0,-0.290697674,79994154,TSRX US,Cash,"Consumer, Non-cyclical",0.728862974
2013:Q2,8/15/2013,19:00,0.0296,-0.0838,-0.194,8/15/2013,0.1102,1.3150358,1.67,5.960264901,-4.191616766,10.59602649,5.960264901,13.90728477,10.59602649,80604783,PRML3 BZ,Cash,Industrial,-4.191616766
2015:Q3,11/12/2015,14:40,-0.0149,,,11/12/2015,,,4.428,-0.585585586,-0.316169828,-0.27027027,-0.585585586,-0.585585586,-0.45045045,118004436,DLC IM,Cash,Industrial,-0.27027027
2015:S1,8/27/2015,13:26,0.0559,0.055,,8/27/2015,,,4.348,-0.183908046,-0.13799448,-0.045977011,-0.183908046,-0.045977011,0.137931034,118004436,DLC IM,Cash,Industrial,-0.045977011
2015:S1,8/27/2015,7:04,0.35,0.351,,8/27/2015,,,383,0.924702774,-0.261096606,1.188903567,0.924702774,0.924702774,1.188903567,107586036,PLUS LN,Cash,Financial,1.188903567
2015:S1,8/18/2015,7:00,0.0225,0.106,0.119,8/18/2015,-0.013,-0.122641509,364,0.415512465,-0.412087912,0.831024931,0.415512465,0.484764543,0.484764543,110324137,CHW LN,Cash,"Consumer, Non-cyclical",0.831024931
2011:Q3,11/3/2011,7:00,0.0092,0.01,-0.017,11/3/2011,0.027,2.7,,,,,,,,57564934,CALP US,Cash,"Consumer, Non-cyclical",
2015:Q1,5/1/2015,16:01,-0.2826,,,5/1/2015,,,0.695,-0.714285714,0,-0.714285714,-0.714285714,-0.7,-0.014285714,98613712,HRZL US,Cash,Industrial,0
2014:Q4,3/13/2015,9:00,-0.1512,,,3/13/2015,,,0.66,-0.01514922,0,-0.01514922,-0.01514922,-1.530071201,-1.530071201,98613712,HRZL US,Cash,Industrial,-0.01514922
2011:A,5/17/2011,16:00,4.6595,3,12.45,5/17/2011,-9.45,-3.15,144,0.694444444,0.694444444,0,0.694444444,0,0,51967567,8763 JP,Cash,Financial,0.694444444
2010:Q1,5/17/2010,,-0.1474,-0.14,,5/17/2010,,,6.96,-0.143678161,-0.143678161,0,-0.143678161,-0.287356322,-0.431034483,44178685,BELM US,Cash,Industrial,-0.143678161
2016:Q3,11/8/2016,7:30,-0.0332,-0.04,-0.011,11/8/2016,-0.029,-0.725,4.709,-2.898550725,-0.403482693,-2.505175983,-2.898550725,0.600414079,-1.552795031,123307754,AIXA GR,Cash,Technology,-2.505175983
2016:Q2,8/11/2016,7:57,-0.0984,-0.09,-0.074,8/11/2016,-0.016,-0.177777778,5.586,-1.637010676,-1.038310061,-0.604982206,-1.637010676,-2.135231317,-2.099644128,123307754,AIXA GR,Cash,Technology,-0.604982206
2012:Q1,4/25/2012,20:30,0.0574,0.1,0.105,4/25/2012,-0.005,-0.05,19.14,0.629590766,0.208986416,0.419727177,0.629590766,0.629590766,0.577124869,54016355,1556530D US,Cash and Stock,Financial,0.208986416
2011:Q4,2/22/2012,16:24,-0.0141,0.11,0.07,2/22/2012,0.04,0.363636364,17.46,4.649827784,4.410080183,0.229621125,4.649827784,5.051664753,5.223880597,54016355,1556530D US,Cash and Stock,Financial,4.410080183
2011:Q3,10/26/2011,16:01,0.0623,0.11,0.09,10/26/2011,0.02,0.181818182,17.67,2.920962199,1.697792869,1.202749141,2.920962199,1.947308133,1.317296678,54016355,1556530D US,Cash and Stock,Financial,1.697792869
2011:Q2,7/27/2011,16:01,0.0552,0.11,0.083,7/27/2011,0.027,0.245454545,18.27,0.054525627,0.4378763,-0.381679389,0.054525627,-0.109051254,0.272628135,54016355,1556530D US,Cash and Stock,Financial,0.4378763
2013:Q4,3/31/2014,,-0.14,-0.12,-0.01,3/31/2014,-0.11,-0.916666667,,,,,,,,87300398,RPL CN,Stock,Energy,
2015:Q4,2/24/2016,7:00,-0.0098,-0.01,-0.002,2/24/2016,-0.008,-0.8,1.87,0.546448087,-1.604278075,2.18579235,0.546448087,-3.825136612,-0.546448087,120298865,LSG CN,Stock,Basic Materials,2.18579235
2011:S1,8/22/2011,,0.0341,0.03,,8/22/2011,,,6.11,0,0.818330606,-0.811688312,0,0.487012987,0.974025974,54468887,0905737D HK,Cash,"Consumer, Cyclical",0
2017:Q3,11/13/2017,6:00,-0.2336,-0.268,-0.375,11/13/2017,0.107,0.399253731,1.83,-4.166666667,0.546448087,-4.6875,-4.166666667,-2.604166667,-2.083333333,154764813,SXE US,Stock,Energy,-4.6875
2015:A,7/1/2015,7:00,0.0418,0.062,0.056,7/1/2015,0.006,0.096774194,127,0,0,0,0,-1.181102362,0.196850394,108360486,AIE LN,Cash,Technology,0
2016:Q1,5/16/2016,18:00,-0.21,-0.21,-0.2,5/16/2016,-0.01,-0.047619048,0.495,5.434782609,-2.02020202,7.608695652,5.434782609,4.347826087,2.173913043,117704585,LRE CN,Cash,Energy,-2.02020202
2015:Q4,3/10/2016,,-1.0666,-0.9908,-0.1,3/10/2016,-0.8908,-0.899071457,0.445,0,1.123595506,-1.111111111,0,1.111111111,0,117704585,LRE CN,Cash,Energy,0
2014:A,8/12/2014,,0.2013,0.204,0.203,8/12/2014,0.001,0.004901961,3.32,0.302114804,0,0.302114804,0.302114804,0,0.302114804,93385053,WTF AU,Cash,Communications,0.302114804
2014:Q1,4/29/2014,,0.1631,0.16,0.13,4/29/2014,0.03,0.1875,3.12,1.623376623,0.320512821,1.298701299,1.623376623,1.623376623,2.597402597,82649872,600027 CH,Cash,Utilities,1.623376623
2013:A,3/21/2014,,0.6403,0.561,0.508,3/21/2014,0.053,0.094474153,3.03,4.778156997,1.320132013,3.412969283,4.778156997,6.484641638,5.460750853,82649872,600027 CH,Cash,Utilities,4.778156997
2013:Q3,10/30/2013,,0.1864,0.17,0.16,10/30/2013,0.01,0.058823529,3.42,0.613496933,-4.093567251,4.90797546,0.613496933,0.613496933,0.920245399,82649872,600027 CH,Cash,Utilities,0.613496933
2011:Q1,5/6/2011,16:35,-2.8645,-2.86,,5/6/2011,,,388.79,0.051666236,-0.38324031,0.436579695,0.051666236,0.749160424,-0.798243348,47789973,1556464D US,Cash or Stock,Financial,-0.38324031
